"artistName","msPlayed","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature"
"christine and the queens",256053,"Alternative",0.821,0.578,1,-6.566,1,0.0487,0.384,5.92e-05,0.139,0.517,107.02,256053,4
"other",99600,"Other",0.459,0.267,0,-8.948,1,0.0294,0.807,0,0.119,0.342,63.378,229963,4
"other",117769,"Pop",0.565,0.657,9,-9.84,0,0.0545,0.229,0,0.214,0.604,93.034,239406,4
"other",261659,"Other",0.787,0.598,1,-7.457,1,0.212,0.573,2.29e-06,0.103,0.82,150.027,224747,4
"pritam",340834,"Filmi",0.63,0.837,9,-4.635,0,0.0387,0.329,0.00271,0.159,0.473,107.997,341028,4
"vampire weekend",159333,"Classical",0.59,0.727,5,-6.356,1,0.0519,0.0193,0.0825,0.144,0.687,102.937,159333,4
"other",936957,"Other",0.613,0.766,5,-7.068,0,0.128,0.132,0.0145,0.266,0.145,122.145,155268,4
"other",4280,"Other",0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,307154,4
"other",1662,"Pop",0.439,0.503,8,-10.029,1,0.0281,0.284,5.6e-05,0.152,0.519,186.01,182984,3
"other",575114,"Easy Listening",0.347,0.299,3,-14.462,1,0.0401,0.979,0.93,0.178,0.556,86.15,164547,4
"other",264307,"Other",0.446,0.247,11,-13.036,0,0.0287,0.905,0.233,0.111,0.245,138.328,106250,1
"other",444333,"Other",0.67,0.175,11,-17.767,1,0.0311,0.848,0.905,0.118,0.125,95.033,148112,4
"other",2138443,"Pop Rap",0.843,0.39,2,-7.899,1,0.0846,0.178,0,0.137,0.495,129.972,160627,4
"other",359214,"Lo-Fi",0.374,0.194,10,-19.673,0,0.063,0.964,0.912,0.106,0.15,106.027,179607,1
"other",1790,"Other",0.344,0.953,7,-7.074,1,0.127,0.0197,0.679,0.523,0.425,178.632,205714,5
"other",265396,"Other",0.677,0.824,4,-6.045,1,0.295,0.371,0.00102,0.446,0.359,118.064,309493,4
"other",379200,"Lo-Fi",0.46,0.0799,4,-20.05,0,0.0352,0.943,0.882,0.0892,0.15,149.647,126400,4
"odesza",456150,"Edm",0.612,0.628,2,-6.754,1,0.0752,0.0358,0.00898,0.193,0.434,125.043,228155,4
"harry styles",3381132,"Pop",0.714,0.728,10,-4.595,1,0.0468,0.298,0,0.106,0.901,114.996,177955,4
"other",15374925,"Pop",0.675,0.607,10,-7.241,1,0.0366,0.613,2.64e-05,0.102,0.655,158.905,478808,3
"other",64465,"Filmi",0.841,0.74,9,-8.432,1,0.13,0.05,2.22e-06,0.128,0.626,109.033,304467,4
"other",154817,"Lo-Fi",0.805,0.313,9,-11.078,0,0.0775,0.307,0.913,0.191,0.234,79.033,154818,4
"yasumu",1692426,"Lo-Fi",0.594,0.0535,0,-18.914,0,0.0925,0.65,0.935,0.128,0.0916,61.996,114466,4
"uttam singh",847551,"Bollywood",0.831,0.737,5,-11.51,0,0.0497,0.185,0.000937,0.153,0.82,125.552,341812,4
"other",0,"Other",0.307,0.0898,2,-19.815,1,0.0308,0.99,0.959,0.102,0.578,180.2,159333,4
"other",1165649,"Other",0.723,0.615,9,-7.287,0,0.059,0.849,0.883,0.108,0.614,119.247,155855,4
"other",144826,"Chanson",0.586,0.412,8,-10.116,0,0.0334,0.798,0,0.152,0.706,132.199,144827,4
"yasumu",145548,"Lo-Fi",0.786,0.177,1,-23.921,0,0.0897,0.807,0.861,0.128,0.569,139.979,145714,5
"major lazer",3676,"Edm",0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,4
"marshmello",2222212,"Brostep",0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983,4
"sean dagher",593067,"Shanty",0.712,0.27,7,-4.382,0,0.0541,0.935,0,0.0582,0.728,120.416,132293,4
"nf",745758,"Hip Hop",0.722,0.741,1,-3.72,1,0.19,0.249,0,0.151,0.46,162.11,308652,4
"linkin park",394948,"Alternative Rock",0.509,0.629,0,-6.434,1,0.0335,0.209,1.99e-06,0.369,0.237,80.012,209307,4
"other",57646,"Phonk",0.719,0.699,8,-5.341,0,0.031,0.00116,0.859,0.121,0.14,120.951,190442,4
"other",544612,"Lo-Fi",0.758,0.545,0,-7.855,1,0.135,0.732,0,0.122,0.271,119.935,136154,4
"other",133368,"Pop",0.534,0.666,0,-4.644,1,0.0506,0.788,0,0.194,0.564,124.159,215605,3
"other",9093907,"Rock",0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,173631,4
"charlie puth",39920,"Pop",0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,154487,4
"charlie puth",3025182,"Pop",0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,154487,4
"charlie puth",145144,"Pop",0.736,0.809,2,-4.487,1,0.0323,0.15,0.00151,0.0886,0.744,122.023,165269,4
"other",382052,"Other",0.663,0.477,1,-8.839,1,0.0414,0.644,0,0.122,0.643,143.173,191027,4
"other",1758459,"Pop Rap",0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,195429,4
"childish gambino",317293,"Hip Hop",0.541,0.674,1,-7.04,0,0.0841,0.00649,9.76e-05,0.235,0.123,103.139,317293,4
"other",2127,"Chanson",0.48,0.332,2,-6.935,1,0.0352,0.828,0,0.132,0.655,113.946,194227,4
"the weeknd",211814,"Canadian Contemporary R&b",0.535,0.791,0,-5.55,1,0.0327,0.00096,0.000155,0.0788,0.5,142.981,211814,4
"other",7390426,"Other",0.264,0.88,9,-4.412,0,0.057,0.00136,0.886,0.115,0.0351,174.021,440100,4
"other",355306,"Other",0.764,0.725,7,-8.812,1,0.0576,0.463,5.91e-06,0.109,0.0794,100.063,177653,4
"other",3125876,"Folk",0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.243,74.897,252733,4
"other",94044,"Pop",0.505,0.624,7,-6.513,1,0.0371,0.0235,0,0.5,0.215,139.849,224387,4
"alec benjamin",169174,"Alternative",0.655,0.569,1,-5.018,0,0.0349,0.716,7.4e-06,0.135,0.44,150.267,169175,4
"nf",477512,"Hip Hop",0.554,0.337,9,-9.503,1,0.197,0.456,6.18e-06,0.115,0.137,173.877,277777,3
"other",188666,"R&b",0.797,0.39,2,-6.594,1,0.0303,0.726,0,0.144,0.536,97.944,188666,4
"other",9440,"R&b",0.827,0.407,2,-6.297,1,0.0302,0.698,0,0.119,0.544,98,188666,4
"dj snake",64207,"Edm",0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,4
"other",332307,"Edm",0.584,0.955,7,-4.197,0,0.0507,0.101,0.00243,0.092,0.486,128.04,234375,4
"other",546373,"Other",0.524,0.748,9,-7.725,1,0.0389,0.0458,0.000366,0.358,0.0434,128.032,174844,4
"other",324002,"Other",0.58,0.103,4,-20.009,0,0.0329,0.516,0.836,0.112,0.301,130.048,162001,4
"finneas",2119693,"Alternative",0.737,0.408,5,-7.941,1,0.104,0.802,0,0.171,0.374,127.918,190348,4
"earth, wind & fire",9749437,"Disco",0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,339320,4
"other",141480,"Indie",0.782,0.798,4,-5.07,0,0.0337,0.141,0,0.685,0.905,127.89,152182,4
"other",2120633,"Edm",0.651,0.486,5,-4.437,1,0.0456,0.456,0,0.1,0.307,78.14,208692,4
"other",122790,"Chillhop",0.495,0.364,8,-8.503,0,0.0394,0.771,0.594,0.0852,0.358,172.058,122791,4
"twenty one pilots",13563504,"Rock",0.754,0.583,4,-7.34,0,0.0432,0.32,0.00015,0.144,0.77,122.012,220051,4
"twenty one pilots",3641,"Rock",0.734,0.614,4,-5.452,0,0.0477,0.291,0.000306,0.12,0.636,121.934,222383,4
"other",157761,"Edm",0.615,0.91,5,-2.825,0,0.0762,0.00761,0.00636,0.16,0.346,139.997,281147,4
"twenty one pilots",16929,"Rock",0.7,0.934,6,-5.941,0,0.17,0.0857,0.226,0.114,0.224,92.973,145947,4
"other",216783,"Edm",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,203064,4
"other",2425260,"Edm",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,203064,4
"radwimps",888057,"Japanese Pop",0.228,0.153,7,-16.457,0,0.0347,0.674,0.932,0.0622,0.0388,55.699,103720,4
"nf",209213,"Hip Hop",0.513,0.661,5,-6.419,1,0.24,0.161,0,0.246,0.179,94.791,209213,4
"sasha alex sloan",454796,"Alternative",0.718,0.483,8,-6.596,1,0.0381,0.387,0.000208,0.124,0.29,103.997,209132,4
"5 seconds of summer",4375072,"Boy Band",0.611,0.52,0,-5.445,1,0.0346,0.0132,0,0.105,0.771,159.927,149878,4
"other",161803,"Alternative Hip Hop",0.7,0.49,0,-5.187,1,0.076,0.186,0,0.117,0.569,79.982,161803,4
"other",1477260,"Hip Hop",0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,237735,4
"other",2221768,"Contemporary Country",0.582,0.952,5,-3.848,1,0.0731,0.00324,0,0.223,0.655,103.027,276320,4
"labrinth",32272,"Indie",0.815,0.845,9,-6.832,0,0.0457,0.416,1.54e-06,0.117,0.955,129.874,184933,4
"major lazer",3139,"Edm",0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,166138,4
"neffex",434822,"Other",0.662,0.812,6,-5.448,1,0.328,0.0304,0,0.0848,0.456,170.062,217412,4
"major lazer",187020,"Edm",0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,166138,4
"charlie puth",35488117,"Pop",0.689,0.627,6,-5.692,1,0.308,0.105,0.000321,0.0905,0.905,184.008,187704,4
"charlie puth",184116,"Pop",0.7,0.832,1,-4.969,1,0.0539,0.000421,0.464,0.278,0.533,129.983,170769,4
"other",38346,"Bossbeat",0.736,0.79,0,-3.087,0,0.051,0.00827,0.00497,0.176,0.821,115.995,139138,4
"other",190053,"Indietronica",0.653,0.836,10,-5.626,0,0.0457,0.0452,0.299,0.1,0.804,133.182,190054,4
"other",6320,"Hip Hop",0.803,0.702,2,-7.578,1,0.194,0.092,0,0.0948,0.101,136.003,185294,4
"other",187918,"Other",0.531,0.401,7,-8.384,1,0.0302,0.466,0,0.0923,0.208,106.178,187919,4
"other",8794378,"Pop",0.492,0.224,5,-8.098,1,0.0493,0.91,0,0.142,0.424,93.039,183429,4
"other",156215,"Other",0.753,0.534,2,-4.661,1,0.0277,0.0339,7.32e-06,0.0972,0.847,96.073,158653,4
"other",2304219,"Other",0.539,0.179,7,-14.33,1,0.0309,0.921,0.393,0.106,0.145,140.01,198027,3
"aj mitchell",6530737,"Alternative",0.633,0.242,3,-8.523,0,0.0761,0.515,0,0.0839,0.694,98.219,160791,4
"doja cat",25541,"Edm",0.879,0.498,4,-6.027,0,0.18,0.239,0,0.0967,0.405,106.044,163173,4
"nf",207640,"Hip Hop",0.685,0.563,3,-5.456,0,0.0714,0.323,0,0.111,0.3,85.501,207640,4
"ewan j phillips",174240,"British Singer-Songwriter",0.609,0.821,9,-6.704,1,0.2,0.21,0.00148,0.589,0.889,170.037,174240,4
"alan walker",1220892,"Electro House",0.423,0.634,6,-5.877,0,0.0578,0.196,0,0.189,0.467,150.978,195840,4
"jp saxe",206029,"Alternative",0.645,0.486,0,-7.299,1,0.0425,0.274,0,0.135,0.453,72.536,208187,4
"other",796662,"Bossbeat",0.441,0.65,11,-3.545,0,0.0511,0.455,0.00313,0.102,0.575,167.871,240187,3
"other",745815,"R&b",0.488,0.264,5,-12.325,1,0.0336,0.484,0,0.131,0.304,100.337,149235,4
"colours in the dark",332154,"Lo-Fi",0.435,0.133,1,-23.796,1,0.0431,0.813,0.913,0.42,0.114,107.992,166078,4
"other",838306,"Austindie",0.694,0.583,11,-11.549,1,0.0371,0.17,0.82,0.329,0.897,134.999,215556,4
"other",2278559,"Uk Pop",0.689,0.706,1,-4.48,0,0.0312,0.0833,0,0.105,0.623,106.52,226268,4
"aurora",256480,"Alternative",0.521,0.304,5,-11.338,1,0.0284,0.573,0.00971,0.137,0.0898,109.903,256480,4
"other",3112162,"Rock",0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,299960,4
"other",2249065,"Pop",0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.188,0.37,145.879,185200,4
"other",1721904,"Edm",0.573,0.694,1,-4.456,1,0.042,0.13,0,0.0917,0.445,105.085,167429,4
"other",293779,"Folk",0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961,266600,4
"other",2453668,"Edm",0.553,0.636,6,-4.38,1,0.152,0.189,0,0.0779,0.53,81.969,197453,4
"other",1066611,"Phonk",0.822,0.981,9,-1.321,1,0.109,0.000593,0.748,0.0938,0.404,115.005,133565,4
"other",114442,"Pop",0.69,0.676,7,-6.111,1,0.0335,0.213,0,0.123,0.664,100.023,174780,4
"sasha alex sloan",363428,"Alternative",0.625,0.54,11,-9.059,1,0.0271,0.113,0.162,0.107,0.492,165.909,182400,4
"other",210906,"Hip Hop",0.767,0.313,7,-12.059,1,0.0798,0.838,0,0.105,0.765,82.582,210907,4
"the neighbourhood",195003,"Alternative Rock",0.584,0.779,3,-5.656,0,0.0721,0.259,0.00606,0.28,0.518,94.841,195000,4
"other",5447739,"Pop",0.938,0.405,6,-6.017,1,0.0465,0.205,1.41e-05,0.124,0.799,100.042,173667,4
"other",1703390,"Swedish Pop",0.773,0.654,5,-7.796,0,0.284,0.53,0,0.109,0.607,128.989,181885,4
"other",2776553,"Other",0.693,0.515,1,-9.299,1,0.0723,0.497,0,0.3,0.683,94.004,226777,3
"other",2321840,"Other",0.509,0.671,1,-5.709,1,0.0678,0.304,0,0.0452,0.55,118.413,227480,5
"mokita",22912060,"Chill Pop",0.684,0.512,11,-8.715,1,0.0525,0.544,0,0.097,0.466,119.901,160225,4
"other",4763622,"Modern Bollywood",0.835,0.718,0,-6.614,1,0.0816,0.363,0.000919,0.0625,0.64,139.968,230468,4
"kato",56569,"Lo-Fi",0.577,0.00355,4,-28.115,0,0.0511,0.985,0.96,0.108,0.188,65.395,56794,4
"kato",54910,"Lo-Fi",0.522,0.00281,4,-29.063,0,0.106,0.994,0.968,0.106,0.371,128.915,52057,5
"other",294252,"Other",0.415,0.836,7,-3.67,1,0.0377,0.43,0.1,0.0838,0.435,181.908,197000,4
"other",130,"Other",0.634,0.132,11,-15.724,1,0.0528,0.962,0.796,0.216,0.128,130.039,166154,4
"mokita",102503285,"Chill Pop",0.735,0.37,5,-12.581,0,0.0705,0.389,0.00163,0.106,0.305,112.015,157524,4
"other",21407,"Other",0.537,0.666,1,-9.783,0,0.0299,0.0271,0.947,0.105,0.0647,126.014,314048,4
"other",36273,"Alternative Rock",0.47,0.796,8,-3.277,0,0.0336,0.362,1.1e-06,0.133,0.215,113.108,167907,3
"lauv",6017843,"Pop",0.586,0.503,2,-7.002,1,0.0268,0.0403,0,0.0994,0.385,95.013,196493,4
"gerardo millán",446961,"Lo-Fi",0.702,0.0313,9,-23.032,1,0.0407,0.942,0.92,0.1,0.238,116.02,148987,4
"other",324958,"Lo-Fi",0.148,0.0751,6,-22.898,1,0.0353,0.802,0.924,0.162,0.0396,75.654,162480,5
"other",2385741,"Other",0.672,0.129,4,-12.984,1,0.0336,0.888,6.03e-05,0.0891,0.17,114.935,262600,4
"other",2497147,"Edm",0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,181812,4
"other",2009054,"Rap",0.854,0.667,1,-7.04,1,0.111,0.513,3.21e-05,0.119,0.986,130.021,159933,4
"other",284516,"Lo-Fi",0.738,0.128,9,-15.401,1,0.0578,0.949,0.925,0.0981,0.246,124.09,142258,4
"conan gray",1669586,"Pop",0.434,0.302,10,-10.117,1,0.0378,0.766,7.63e-06,0.149,0.173,121.645,220867,4
"other",142702,"Lo-Fi",0.641,0.619,8,-7.271,1,0.0738,0.65,0.0438,0.106,0.354,147.919,142703,4
"other",2499462,"R&b",0.626,0.605,10,-8.714,1,0.117,0.352,0,0.158,0.528,94.912,182211,4
"other",352313,"Australian Pop",0.769,0.724,11,-5.12,1,0.0864,0.548,0,0.161,0.464,110.659,190528,5
"devin kennedy",3512213,"R&b",0.825,0.42,11,-14.702,1,0.0516,0.326,0,0.151,0.781,119.953,163500,4
"other",2421911,"Other",0.41,0.316,0,-8.13,1,0.029,0.846,0,0.124,0.22,133.288,256001,4
"other",810420,"Lo-Fi",0.754,0.398,6,-10.206,0,0.0458,0.256,2.46e-06,0.126,0.0728,124.995,202714,4
"other",168000,"Other",0.535,0.584,11,-5.876,1,0.268,0.72,6.41e-06,0.188,0.514,120.916,168000,3
"other",5655835,"Hopebeat",0.783,0.705,4,-4.513,0,0.0336,0.306,9.31e-05,0.23,0.671,94.986,143423,4
"other",4932000,"Other",0.421,0.269,9,-10.488,1,0.0374,0.897,7.31e-05,0.0731,0.22,79.389,205500,4
"other",206282,"Pop",0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,206459,4
"eminem",1322465,"Detroit Hip Hop",0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,326467,4
"other",1678773,"Lo-Fi",0.753,0.355,8,-13.295,0,0.0898,0.48,0.87,0.122,0.506,111.863,120547,4
"other",4837821,"Other",0.582,0.499,10,-7.587,1,0.0816,0.507,0,0.108,0.433,134.145,192110,4
"other",891540,"Other",0.636,0.563,9,-5.809,1,0.0302,0.587,0.000244,0.115,0.539,144.924,222885,4
"other",827088,"Other",0.667,0.949,8,-5.074,1,0.224,0.18,0.00107,0.0553,0.142,127.986,155496,4
"other",16366,"Pop",0.485,0.484,4,-14.012,1,0.0307,0.628,0.000566,0.112,0.332,90.071,173417,4
"other",341513,"Classical",0.0744,0.0208,2,-27.712,0,0.0397,0.956,0.954,0.0847,0.0395,78.872,113747,4
"other",2351713,"Other",0.597,0.687,4,-6.536,1,0.0466,0.216,0,0.107,0.502,94.749,234623,4
"other",224222,"Folk",0.575,0.711,7,-6.047,0,0.0886,0.327,0,0.112,0.532,139.44,224306,4
"maroon 5",2240236,"Pop",0.766,0.706,7,-6.553,0,0.16,0.223,0.00028,0.064,0.766,142.989,172598,4
"bülow",713628,"Alternative",0.71,0.258,3,-10.632,1,0.034,0.84,0.000323,0.0998,0.337,112.922,237876,4
"other",275280,"Alternative",0.71,0.0565,7,-15.099,1,0.0534,0.965,0,0.0889,0.348,123.994,275280,4
"other",756917,"Other",0.61,0.509,1,-8.63,1,0.027,0.0536,0,0.0754,0.224,129.943,243573,4
"other",5083969,"Asian Pop",0.752,0.537,1,-6.273,1,0.0505,0.45,0.000158,0.111,0.696,147.02,174387,4
"other",225723,"Uk Pop",0.386,0.136,6,-9.267,1,0.0458,0.932,0,0.0653,0.0976,67.016,225853,3
"yasumu",28136,"Lo-Fi",0.697,0.0996,3,-22.002,1,0.178,0.969,0.389,0.373,0.149,171.903,151112,4
"the neighbourhood",759507,"Alternative Rock",0.568,0.891,0,-5.786,1,0.0376,0.000896,0.000137,0.357,0.522,104.954,190227,4
"other",1617549,"Other",0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,202093,4
"other",13633,"Pop",0.724,0.603,10,-7.968,1,0.0764,0.261,0,0.185,0.486,105,170667,4
"other",151629,"Other",0.62,0.711,1,-6.943,1,0.035,0.477,0.000168,0.0812,0.96,98.263,151731,4
"mokita",185086,"Chill Pop",0.632,0.454,7,-6.996,1,0.0505,0.51,2.68e-06,0.179,0.493,90.024,185108,4
"mokita",368036,"Chill Pop",0.584,0.799,7,-5.662,1,0.0638,0.115,0,0.0811,0.428,100.083,167104,4
"mokita",2398760,"Chill Pop",0.513,0.511,10,-9.22,1,0.034,0.333,8.54e-06,0.122,0.337,84.974,217148,4
"other",28720,"Other",0.554,0.864,9,-12.127,1,0.0287,0.00984,0,0.23,0.779,132.174,183960,4
"other",49720,"Asian Pop",0.662,0.39,11,-8.802,1,0.125,0.655,0,0.0933,0.22,76.016,203213,4
"other",33025,"Other",0.568,0.824,9,-4.613,1,0.0299,0.403,0,0.0855,0.753,108.625,174760,4
"other",213463,"Brostep",0.246,0.539,7,-6.327,1,0.0408,0.0104,0.000132,0.094,0.194,153.597,213463,4
"other",31376,"Other",0.439,0.605,3,-5.186,1,0.0606,0.779,0,0.0916,0.152,66.683,229590,4
"other",362761,"Indie",0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,181467,3
"lauv",7576189,"Pop",0.679,0.481,3,-9.045,1,0.0593,0.208,1.02e-05,0.284,0.486,80.011,184557,4
"other",116880,"Edm",0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,239894,4
"fly by midnight",5084510,"Pop",0.713,0.764,6,-5.57,0,0.0294,0.0718,0,0.0708,0.962,125.052,202267,4
"other",97006,"Other",0.417,0.257,0,-14.261,1,0.0421,0.571,0,0.124,0.282,69.158,149143,4
"other",873254,"Other",0.651,0.794,11,-6.196,1,0.0499,0.0329,0,0.319,0.625,133.086,199520,4
"other",192921,"Edm",0.738,0.85,8,-3.049,1,0.0642,0.105,0,0.23,0.865,98.013,192921,4
"other",2621476,"Other",0.613,0.82,0,-10.175,1,0.0737,0.181,1.45e-06,0.049,0.465,115.125,290160,4
"martin garrix",1689699,"Dutch Edm",0.647,0.642,9,-7.306,0,0.0743,0.262,0,0.134,0.48,90.045,164167,4
"other",177981,"Rap",0.861,0.712,6,-6.72,0,0.104,0.527,4.12e-05,0.622,0.687,119.042,177981,4
"lauv",428055,"Pop",0.511,0.467,7,-7.799,1,0.144,0.263,0,0.0641,0.373,78.173,142773,1
"other",1785391,"Other",0.669,0.634,2,-4.3,1,0.0321,0.0685,0,0.0597,0.276,127.915,222957,4
"other",2178209,"Pop",0.576,0.403,3,-8.849,0,0.08,0.68,0,0.527,0.279,139.15,154578,4
"other",2396507,"Other",0.755,0.783,11,-6.256,1,0.176,0.605,0.00663,0.203,0.419,104.022,169354,4
"other",38600,"Boy Band",0.546,0.657,1,-4.787,1,0.0332,0.0928,0,0.119,0.361,133.188,196933,4
"other",188454,"Pop",0.858,0.678,1,-3.87,0,0.0469,0.0761,0,0.0741,0.922,117.009,188453,4
"other",3339813,"Other",0.712,0.0784,4,-19.067,1,0.0544,0.739,0,0.107,0.642,121.443,150174,4
"finneas",672834,"Alternative",0.609,0.141,9,-15.33,1,0.0394,0.927,0.000104,0.0923,0.107,78.233,224279,4
"other",206685,"Other",0.564,0.585,9,-8.823,0,0.0379,0.202,0.00206,0.118,0.624,161.667,206685,4
"other",2860714,"Filmi",0.827,0.587,9,-5.531,0,0.113,0.203,0,0.0727,0.774,119.936,190000,4
"other",1435649,"Alternative Rock",0.269,0.122,1,-10.408,1,0.0334,0.952,0,0.0915,0.118,83.967,247187,4
"other",338268,"Pop",0.604,0.466,0,-10.093,1,0.0315,0.649,0.0334,0.093,0.499,120.045,224520,4
"other",27681,"Pop",0.636,0.704,0,-6.827,1,0.0597,0.184,5.23e-05,0.138,0.478,121.078,197355,4
"other",2475948,"Alabama Indie",0.548,0.372,7,-8.598,1,0.0305,0.588,0.00557,0.347,0.304,149.712,190787,4
"other",2661683,"Other",0.776,0.785,9,-4.085,0,0.058,0.295,0.000807,0.169,0.5,98.036,210547,4
"other",2208693,"Other",0.718,0.574,1,-7.312,0,0.0902,0.17,3.08e-06,0.126,0.673,129.974,162547,4
"other",765456,"Other",0.395,0.324,11,-12.52,0,0.0406,0.864,0.0749,0.105,0.0588,121.095,200449,4
"lund",1798044,"Hip Hop",0.745,0.438,4,-7.018,0,0.0326,0.678,0.112,0.125,0.0409,119.99,233963,4
"flo rida",231373,"Edm",0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,231400,4
"other",411426,"Lo-Fi",0.628,0.197,8,-17.944,0,0.0367,0.942,0.88,0.0803,0.201,139.865,137143,4
"jason mraz",7156195,"Pop",0.625,0.414,0,-8.7,1,0.0369,0.294,0,0.151,0.669,130.088,189613,4
"other",26382,"Rock",0.213,0.4,11,-9.813,0,0.0324,0.053,0.612,0.111,0.195,133.369,258813,4
"eminem",244476,"Detroit Hip Hop",0.876,0.786,10,-4.884,0,0.306,0.0627,0,0.127,0.575,153.068,244679,4
"other",142274,"Pop",0.647,0.537,6,-12.006,0,0.21,0.43,0.000258,0.119,0.846,84.46,142500,4
"other",568104,"Other",0.294,0.679,8,-6.182,1,0.152,0.000551,5.13e-05,0.165,0.383,198.03,280152,3
"dimension 32",7947582,"Lo-Fi",0.66,0.105,4,-20.191,1,0.032,0.982,0.924,0.0799,0.0692,75.022,159133,4
"other",275000,"Other",0.696,0.159,3,-13.969,1,0.0422,0.918,0.906,0.2,0.161,120.016,137500,4
"other",154615,"Chillhop",0.395,0.379,9,-13.785,0,0.192,0.936,0.977,0.344,0.0379,207.841,154615,3
"other",229410,"Other",0.56,0.134,7,-21.288,0,0.0342,0.974,0.921,0.127,0.0392,101.993,114706,4
"other",1131824,"Alternative",0.716,0.703,9,-4.997,0,0.0764,0.218,2.81e-06,0.0926,0.846,124.099,141227,4
"other",275207,"Filmi",0.684,0.958,1,-4.793,1,0.264,0.314,1.94e-06,0.618,0.817,163.95,275399,4
"other",129090,"Chill Pop",0.548,0.492,6,-7.813,1,0.0721,0.512,0.000468,0.108,0.589,78.786,190773,4
"blackbear",159586,"Pop",0.823,0.455,11,-7.839,0,0.0466,0.00175,1.24e-06,0.0559,0.723,126.96,159734,4
"other",125923,"Other",0.689,0.727,8,-7.344,1,0.0363,0.0956,0.783,0.0607,0.428,129.974,166600,4
"hrvy",4323012,"Pop",0.653,0.866,10,-4.898,1,0.0552,0.0797,1.11e-06,0.17,0.644,121.972,173093,4
"other",129186,"Other",0.581,0.385,9,-9.758,1,0.0359,0.174,0,0.122,0.176,130.06,129187,4
"other",256084,"Indie",0.719,0.632,7,-9.849,1,0.0602,0.000377,0.855,0.0362,0.934,119.987,156000,4
"other",142839,"Other",0.593,0.641,7,-12.727,0,0.0992,0.426,0.901,0.122,0.147,175.014,142839,4
"other",527068,"Reggaeton",0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.061,210368,4
"elley duhé",804897,"Alternative",0.41,0.611,4,-8.271,0,0.0467,0.0228,0,0.116,0.0899,185.727,184448,3
"other",796390,"Phonk",0.633,0.433,1,-8.833,1,0.229,0.0053,0.28,0.145,0.373,122.088,121972,4
"other",233367,"Indie",0.672,0.981,1,-1.252,1,0.181,0.0302,2.36e-05,0.648,0.694,95.014,85895,4
"lund",361966,"Hip Hop",0.785,0.422,6,-11.88,0,0.0531,0.492,0.0452,0.095,0.552,122.035,180984,4
"other",168227,"Asian Pop",0.831,0.554,1,-9.998,0,0.218,0.161,6.12e-05,0.152,0.396,140.026,168228,4
"other",169552,"Other",0.736,0.616,7,-5.5,1,0.0532,0.247,0,0.379,0.653,126.117,168730,4
"other",143784,"Phonk",0.672,0.996,11,-1.448,1,0.0545,0.0846,0.928,0.111,0.697,174.965,143920,4
"other",4389209,"Other",0.468,0.961,7,-4.082,1,0.114,0.00364,0,0.226,0.31,94.926,192400,4
"other",150118,"Pop Rap",0.622,0.527,10,-7.638,0,0.0346,0.446,0,0.07,0.212,79.478,150119,4
"ap dhillon",301974,"Hip Hop",0.908,0.314,0,-9.614,1,0.116,0.0424,4.15e-05,0.0727,0.244,97.011,160825,4
